Frame,Keypoint ID,Keypoint Score,Keypoint Visibility,Keypoint Likelihood,Keypoint Part,Bounding Box,Pose Confidence,X,Y
267,[0.3858891  0.51841164 0.61802113],0.30119717,[0.3033191 0.5040242 0.558885 ],[0.309871  0.4551551 0.5670413],[0.38673168 0.44586962 0.4749756 ],"[[0.48460117 0.51783687 0.40102965]
 [0.48796725 0.4432024  0.38695613]
 [0.5866158  0.5174956  0.26165155]
 [0.5899321  0.4554292  0.2466892 ]]",[0.5676517 0.5110423 0.6507719],0.31296724,0.2994884
268,[0.3836522  0.51660985 0.5683906 ],0.30396175,[0.306322   0.502318   0.44436887],[0.31134766 0.45534572 0.4401947 ],[0.3896021  0.44291565 0.5364388 ],"[[0.47885108 0.5199955  0.44215313]
 [0.4795285  0.44144925 0.31512102]
 [0.57914996 0.518519   0.30546615]
 [0.5782221  0.45381406 0.24898092]]",[0.5629013  0.51189727 0.58225226],0.31584364,0.30281612
269,[0.38383877 0.5157918  0.520976  ],0.30255753,[0.30436516 0.5024879  0.44899732],[0.3103918  0.4533877  0.49867424],[0.3903748  0.44132185 0.4852625 ],"[[0.47990757 0.51813614 0.39337784]
 [0.48187935 0.44179916 0.29876974]
 [0.58267975 0.51884943 0.2792997 ]
 [0.58488417 0.45408285 0.26422828]]",[0.562973   0.51120096 0.5723653 ],0.31470788,0.300968
270,[0.38912565 0.5169621  0.5927801 ],0.30205888,[0.30477563 0.5010957  0.49596795],[0.31132177 0.45079178 0.41031408],[0.39093155 0.4402579  0.46659392],"[[0.4825003  0.5173338  0.41492027]
 [0.48456526 0.4383456  0.3905049 ]
 [0.5852158  0.5177913  0.2935529 ]
 [0.591026   0.446808   0.28727308]]",[0.56666505 0.50630194 0.59588087],0.31443298,0.3003465
271,[0.3902598  0.51662725 0.57912004],0.30305022,[0.30305812 0.50025237 0.5375969 ],[0.30945307 0.44867134 0.5494516 ],[0.3891457  0.44090062 0.47122753],"[[0.48641258 0.5164998  0.38521454]
 [0.48690417 0.44040006 0.42451692]
 [0.59454477 0.52216166 0.37035665]
 [0.5958215  0.45428273 0.2609899 ]]",[0.5726605  0.50859517 0.63569677],0.31461567,0.29983833
272,[0.3901028  0.51562375 0.5896717 ],0.302707,[0.3038018  0.49946648 0.59115857],[0.30983484 0.4470791  0.60969716],[0.38982978 0.43982702 0.4613451 ],"[[0.48371905 0.51686966 0.40558296]
 [0.487691   0.4389081  0.43806788]
 [0.59008384 0.51984453 0.4032323 ]
 [0.59192663 0.44590375 0.2661848 ]]",[0.5720394  0.51029086 0.66300493],0.31507888,0.29999366
273,[0.3894077  0.51296806 0.64294094],0.30365995,[0.30500776 0.49648508 0.61994815],[0.31140697 0.44451898 0.59706795],[0.3907762  0.43809304 0.4549239 ],"[[0.47893712 0.5170418  0.35252118]
 [0.4854913  0.43618047 0.46292177]
 [0.58198804 0.5217027  0.32909453]
 [0.5902875  0.44427723 0.26319844]]",[0.5672842 0.5096742 0.6389882],0.31608883,0.3007258
274,[0.38941157 0.510997   0.6875937 ],0.30360934,[0.30501175 0.49474075 0.60932124],[0.3109159  0.44386205 0.51659375],[0.3914324  0.43681452 0.49648282],"[[0.4824655  0.5142506  0.3733642 ]
 [0.48742834 0.4345762  0.46341437]
 [0.58609897 0.5176264  0.3049507 ]
 [0.5954487  0.44402802 0.20665607]]",[0.57020277 0.5035459  0.57566965],0.31671897,0.30049312
275,[0.3907778  0.50958776 0.68157625],0.3044218,[0.30668467 0.49184492 0.55002064],[0.31140938 0.44249237 0.50047183],[0.3919939  0.43602255 0.52565885],"[[0.48176506 0.5101946  0.356344  ]
 [0.49003965 0.43521658 0.50335133]
 [0.58484125 0.51486826 0.2852254 ]
 [0.59615576 0.44169474 0.24840625]]",[0.57019347 0.5012191  0.5600931 ],0.3190574,0.30317968
276,[0.3933305  0.50917614 0.5883356 ],0.30635524,[0.307223   0.49083823 0.4944145 ],[0.31245002 0.4400442  0.49454674],[0.3944857  0.4330488  0.60864794],"[[0.4833271  0.5095633  0.3343789 ]
 [0.49164394 0.43184727 0.37043917]
 [0.5860773  0.51174825 0.25973457]
 [0.5915444  0.4418768  0.27206054]]",[0.5744637  0.50435996 0.59696656],0.3204188,0.30484164
277,[0.39043248 0.5078371  0.67081857],0.3039492,[0.3044419  0.4898945  0.58279514],[0.3108523  0.43822592 0.49778423],[0.39162788 0.43372312 0.56819725],"[[0.48440367 0.5099733  0.40190205]
 [0.4914198  0.43336093 0.4873819 ]
 [0.5868978  0.51484245 0.30161   ]
 [0.5890617  0.4409514  0.2480888 ]]",[0.57269526 0.5013785  0.5682543 ],0.31792536,0.30224946
278,[0.3886744 0.5043333 0.6224665],0.30622968,[0.3056466 0.4874228 0.4957427],[0.31111783 0.43522066 0.29715565],[0.39117175 0.43143713 0.5453991 ],"[[0.48580265 0.50632566 0.3774645 ]
 [0.49346432 0.43112352 0.46436322]
 [0.58777523 0.51490676 0.38667288]
 [0.5896873  0.43678483 0.339271  ]]",[0.572992   0.49812886 0.5114978 ],0.31851298,0.30412424
279,[0.38887066 0.50359905 0.5679783 ],0.30560446,[0.30603293 0.48685122 0.44036624],[0.3093347  0.43537593 0.46494025],[0.39288756 0.4299879  0.5734036 ],"[[0.48667857 0.5049069  0.33620244]
 [0.4939862  0.43121135 0.44862995]
 [0.5906452  0.5155726  0.41079158]
 [0.5900092  0.43842685 0.26175988]]",[0.5713531  0.502457   0.58279526],0.31830657,0.3039755
280,[0.38698494 0.5027799  0.5985606 ],0.3032482,[0.3038917  0.48612964 0.5142799 ],[0.30867365 0.43455452 0.49821365],[0.39151105 0.43058926 0.54809624],"[[0.48654646 0.5058931  0.35917124]
 [0.4965152  0.43056765 0.45437956]
 [0.59046006 0.51514214 0.39768618]
 [0.5960746  0.43824875 0.22269627]]",[0.5724356  0.50139546 0.6065045 ],0.3171211,0.30176985
281,[0.38577178 0.50100285 0.53221726],0.30540934,[0.30541012 0.4845236  0.5617446 ],[0.30934224 0.43253955 0.54034054],[0.39034986 0.42964655 0.52845556],"[[0.48255113 0.506047   0.31086916]
 [0.48957112 0.42956474 0.44223684]
 [0.58584064 0.51576614 0.36633813]
 [0.58636665 0.4380678  0.25430158]]",[0.5742691  0.49660394 0.41389126],0.3193159,0.30384797
282,[0.38580224 0.49988547 0.5013157 ],0.30628678,[0.30680764 0.48388937 0.5756519 ],[0.3099201  0.4323041  0.53631544],[0.39178547 0.42884058 0.5566158 ],"[[0.48213723 0.5048239  0.3134466 ]
 [0.4849244  0.42820683 0.45708314]
 [0.582271   0.51612586 0.36950842]
 [0.57937795 0.43825755 0.31084737]]",[0.5719619 0.5012917 0.5818306],0.32050705,0.30527985
283,[0.38727403 0.50047475 0.58029664],0.30490506,[0.30561274 0.48222008 0.63046265],[0.30922946 0.4308079  0.5988037 ],[0.39280397 0.42724568 0.58515096],"[[0.48239762 0.5050108  0.4122529 ]
 [0.48851004 0.43016168 0.46963784]
 [0.58341175 0.5162696  0.3560362 ]
 [0.58616734 0.44073823 0.20342875]]",[0.56388533 0.5008256  0.5643902 ],0.31900054,0.3032938
284,[0.38778028 0.50020754 0.59384716],0.3025633,[0.30383185 0.48108295 0.68706983],[0.30799937 0.42839003 0.67001534],[0.39110604 0.4268523  0.5550057 ],"[[0.4881981  0.5051822  0.45508674]
 [0.4924563  0.4275062  0.44441923]
 [0.5867142  0.5153585  0.3792871 ]
 [0.5866617  0.4389505  0.25757608]]",[0.5689502  0.4995258  0.64193296],0.31675017,0.30113888
285,[0.3878333  0.49993053 0.60491854],0.3020292,[0.3041876  0.48056602 0.6625699 ],[0.3086007  0.42834187 0.6771791 ],[0.39163083 0.42685613 0.54432553],"[[0.49173665 0.5054656  0.45320725]
 [0.49730617 0.4280233  0.37526053]
 [0.59283507 0.5134103  0.4516982 ]
 [0.59661484 0.4409016  0.1936854 ]]",[0.56934345 0.496021   0.4707337 ],0.31697315,0.30060014
286,[0.3866465 0.4991421 0.6253456],0.30128548,[0.30509433 0.47974053 0.67419744],[0.30844253 0.42639527 0.6329662 ],[0.39212495 0.42636907 0.54794645],"[[0.48545942 0.5070114  0.4962354 ]
 [0.49413678 0.4273402  0.3412062 ]
 [0.5881728  0.51523703 0.3768461 ]
 [0.5895456  0.43852815 0.2604719 ]]",[0.56181884 0.49501333 0.3952625 ],0.31596082,0.3005947
287,[0.3854978  0.4986182  0.63300085],0.30204117,[0.30478552 0.4786329  0.66419   ],[0.30912015 0.42684454 0.6041758 ],[0.39186934 0.42629784 0.54071736],"[[0.4846371  0.5076501  0.49405196]
 [0.49472937 0.42707956 0.37223554]
 [0.58829236 0.51672053 0.37484863]
 [0.5908304  0.43813592 0.2980739 ]]",[0.56233394 0.49596974 0.42535472],0.31665242,0.30122706
288,[0.38562953 0.49864244 0.6039562 ],0.30263317,[0.3047516  0.4773635  0.66926473],[0.30924022 0.4262466  0.46593544],[0.392635   0.42604375 0.56612164],"[[0.48328158 0.5076674  0.46725693]
 [0.49494156 0.42715013 0.34261522]
 [0.5862497  0.51606405 0.39689732]
 [0.5890599  0.440774   0.3081028 ]]",[0.5631596  0.49636766 0.43888658],0.3172061,0.30121264
289,[0.38540998 0.49678564 0.631242  ],0.30301294,[0.3050483  0.47672433 0.6480633 ],[0.31038484 0.42550114 0.57627475],[0.39265606 0.42496264 0.54707754],"[[0.48490226 0.50460595 0.48913786]
 [0.49616218 0.4269984  0.32888243]
 [0.5893353  0.5127742  0.38944966]
 [0.59337306 0.43896997 0.25960526]]",[0.565904   0.49455598 0.44319266],0.31706166,0.3018586
290,[0.38554117 0.49661487 0.6476448 ],0.3018212,[0.30495518 0.4763442  0.65288055],[0.3085412  0.42498434 0.42617178],[0.39288393 0.42461792 0.5482565 ],"[[0.48429272 0.5049356  0.49464223]
 [0.49467668 0.42661408 0.38408372]
 [0.5876891  0.5110343  0.38197094]
 [0.5931897  0.4383818  0.24317043]]",[0.5647307  0.49937156 0.5776939 ],0.31614017,0.30054137
291,[0.38734752 0.4964417  0.6604501 ],0.30389887,[0.30612484 0.47481006 0.58393896],[0.310425   0.4248296  0.46548203],[0.39421156 0.42387867 0.53483045],"[[0.4822934  0.5050081  0.4739012 ]
 [0.49510077 0.42365214 0.4796676 ]
 [0.58882105 0.51029783 0.33616024]
 [0.59302014 0.43852067 0.24616191]]",[0.56438607 0.4991288  0.5640662 ],0.3165788,0.30323294
292,[0.3867743  0.49657047 0.6781597 ],0.3028854,[0.30572703 0.4746413  0.5833598 ],[0.30988562 0.4247993  0.44071272],[0.393761   0.42349955 0.5312159 ],"[[0.48140284 0.50573796 0.48554537]
 [0.49346742 0.42478132 0.44223964]
 [0.58604395 0.51303065 0.3283587 ]
 [0.59140784 0.435543   0.25399566]]",[0.55994064 0.4956824  0.60965604],0.31548208,0.3022647
293,[0.3873491 0.4970249 0.6756513],0.30316263,[0.30619788 0.4743548  0.5659795 ],[0.31056836 0.42383212 0.4411175 ],[0.39642495 0.42337614 0.45451176],"[[0.48064432 0.5061903  0.48220715]
 [0.49229172 0.42356893 0.4682437 ]
 [0.5855293  0.51263565 0.3273415 ]
 [0.59076005 0.43657604 0.25480163]]",[0.5581273  0.49586052 0.61236084],0.31561556,0.30250037
294,[0.38869822 0.49742854 0.66344464],0.30621555,[0.3072498  0.47417057 0.5198496 ],[0.31224397 0.4235824  0.45711842],[0.396952   0.422653   0.47223067],"[[0.48094386 0.50823236 0.48497602]
 [0.49124828 0.42239386 0.47483033]
 [0.58668166 0.5142916  0.34008706]
 [0.5931027  0.4372363  0.2865368 ]]",[0.5612095 0.5000478 0.5263191],0.31909198,0.30549932
295,[0.3883191  0.49739185 0.66554815],0.30451652,[0.3066474  0.47446623 0.5587842 ],[0.31074205 0.42399994 0.4490318 ],[0.39715847 0.4237214  0.4495031 ],"[[0.482728   0.50754493 0.4971542 ]
 [0.49220288 0.42256743 0.45551378]
 [0.590007   0.5147768  0.32708853]
 [0.59385496 0.43730727 0.2582237 ]]",[0.5601931  0.49843025 0.53232116],0.31728274,0.30399036
296,[0.38783607 0.49637637 0.70179033],0.30597478,[0.307167   0.47376585 0.5191355 ],[0.3120609  0.4241959  0.46835414],[0.39492702 0.42368242 0.46312815],"[[0.4839463  0.50730264 0.4779661 ]
 [0.49184817 0.42181394 0.48928556]
 [0.59182715 0.51450527 0.31267822]
 [0.59382045 0.43591523 0.2787367 ]]",[0.55559325 0.4937946  0.6053922 ],0.31889415,0.30530357
297,[0.38779792 0.49595225 0.7095581 ],0.3053624,[0.3064001 0.4738083 0.5531162],[0.31113967 0.4237792  0.45979214],[0.39525145 0.42347383 0.4838139 ],"[[0.4858228  0.5047977  0.48897642]
 [0.49399033 0.42252403 0.49464267]
 [0.59458697 0.51416767 0.34494698]
 [0.5929544  0.43434918 0.31766865]]",[0.55915594 0.4915044  0.5781592 ],0.31826875,0.30472687
298,[0.3865189 0.4953227 0.7267504],0.30273148,[0.30502    0.47436824 0.61465204],[0.3096769  0.4241722  0.43116322],[0.39206928 0.42430982 0.53681934],"[[0.48402882 0.50448936 0.50318587]
 [0.4917899  0.42329752 0.49366978]
 [0.5953886  0.51312345 0.38234854]
 [0.5896615  0.43680114 0.32546753]]",[0.5599141  0.49351615 0.5051017 ],0.31533703,0.30154327
299,[0.38694173 0.49425134 0.7370322 ],0.30482358,[0.3062269  0.473376   0.54485774],[0.310955   0.42390823 0.45650065],[0.39394632 0.42375603 0.4543071 ],"[[0.4815781  0.50379944 0.48583895]
 [0.49070236 0.4223564  0.49141842]
 [0.5934294  0.51299804 0.3820181 ]
 [0.59030545 0.44152835 0.24425493]]",[0.5567477  0.49103463 0.5646951 ],0.31773517,0.30420712
300,[0.38988784 0.4957946  0.67230445],0.30638942,[0.30962396 0.47596195 0.38278273],[0.31251657 0.4238169  0.47504348],[0.39700532 0.423675   0.4508016 ],"[[0.48756513 0.50441915 0.50493014]
 [0.49798563 0.42108914 0.40056926]
 [0.59875613 0.5127282  0.39616245]
 [0.59897715 0.441249   0.25578865]]",[0.5664619  0.49648374 0.6004882 ],0.31939614,0.30555207
301,[0.38669994 0.49529758 0.7021494 ],0.30231944,[0.3049705 0.4771535 0.6444887],[0.3098043  0.42455325 0.5693434 ],[0.39285806 0.42389825 0.5542396 ],"[[0.4839794  0.50490844 0.52098644]
 [0.49692208 0.42363065 0.2945909 ]
 [0.5944362  0.51150817 0.3879718 ]
 [0.5963452  0.4408593  0.2508691 ]]",[0.5632713 0.5011747 0.5144539],0.31625053,0.30073714
302,[0.38643673 0.4962064  0.6868383 ],0.3018872,[0.3039342  0.47772676 0.6837821 ],[0.3096487  0.4249917  0.57949424],[0.39319783 0.42350224 0.5456556 ],"[[0.48231277 0.5049197  0.52418065]
 [0.49571988 0.42132762 0.50800145]
 [0.5919242  0.51023054 0.39493015]
 [0.59495085 0.44049823 0.25202683]]",[0.565488   0.49553636 0.43937746],0.31528467,0.2997262
303,[0.38793096 0.49627393 0.6728244 ],0.30436823,[0.30581233 0.477967   0.6308814 ],[0.310652   0.4258532  0.51415473],[0.39467478 0.42316848 0.56057703],"[[0.48317355 0.50458235 0.49729842]
 [0.49607575 0.4206736  0.5042397 ]
 [0.5918971  0.51107913 0.36360994]
 [0.59300685 0.44190386 0.27069983]]",[0.5647196  0.49645045 0.45527756],0.31779674,0.30228597
304,[0.3870912  0.49634314 0.6817256 ],0.30318972,[0.30483937 0.47858462 0.65272653],[0.30984408 0.42694348 0.4862435 ],[0.39440444 0.42335257 0.5779406 ],"[[0.48238197 0.50442094 0.50135136]
 [0.49561334 0.42145905 0.5144856 ]
 [0.5920529  0.5112034  0.3530747 ]
 [0.5937573  0.44205305 0.27349526]]",[0.564339   0.4963333  0.44588614],0.31638825,0.30091923
305,[0.38647854 0.4966373  0.681378  ],0.3033167,[0.30422407 0.47865427 0.66905177],[0.31009802 0.42639792 0.6103316 ],[0.39038238 0.42410144 0.5197186 ],"[[0.48347354 0.5041391  0.4589733 ]
 [0.49166802 0.42166117 0.49696696]
 [0.59288645 0.51313156 0.3291458 ]
 [0.59231436 0.44035923 0.22561505]]",[0.55978024 0.4971341  0.5635455 ],0.3170025,0.30117843
306,[0.38718578 0.49827236 0.65641475],0.3025009,[0.3038136  0.48056442 0.6513193 ],[0.30964008 0.42681414 0.6511624 ],[0.3907369  0.42547753 0.55402005],"[[0.4875985  0.5065541  0.43998513]
 [0.4918705  0.42238963 0.5095157 ]
 [0.59401274 0.5134585  0.3354827 ]
 [0.5940864  0.44062722 0.23439123]]",[0.556753   0.49827415 0.5798452 ],0.3158619,0.29998773
307,[0.38698304 0.49756503 0.67573774],0.30142203,[0.30287594 0.4811851  0.6492251 ],[0.3083897  0.42876884 0.6875264 ],[0.39188147 0.4256911  0.57308125],"[[0.48802292 0.5039851  0.46262515]
 [0.49519908 0.42302695 0.5123066 ]
 [0.59710234 0.51158357 0.33720016]
 [0.59865147 0.43978208 0.28607523]]",[0.563728   0.49461877 0.40288305],0.31476983,0.29902348
308,[0.3849823  0.49885583 0.6535461 ],0.30262393,[0.3040457  0.4812389  0.64747345],[0.30854076 0.43007234 0.63552433],[0.39083615 0.42775    0.53392315],"[[0.4821315  0.50523055 0.46463192]
 [0.49367228 0.4271963  0.42833385]
 [0.59217    0.51216024 0.29931152]
 [0.5969072  0.44135365 0.2465429 ]]",[0.56410813 0.49669948 0.44684336],0.31708163,0.30043972
309,[0.38372055 0.49924424 0.60928833],0.30246896,[0.30323768 0.48316056 0.62313056],[0.30863056 0.43091014 0.63392687],[0.3905044  0.42777538 0.5058101 ],"[[0.48180592 0.507261   0.450266  ]
 [0.49488476 0.42822343 0.41709074]
 [0.5858015  0.5114305  0.24757354]
 [0.59587526 0.4419415  0.23518047]]",[0.56329554 0.50093526 0.4948226 ],0.31497592,0.30051038
310,[0.38441417 0.5005197  0.59010625],0.30215532,[0.30285865 0.483886   0.5974556 ],[0.30836728 0.4325489  0.5990764 ],[0.39118207 0.42833987 0.5215304 ],"[[0.4835495  0.5069255  0.46946624]
 [0.49414644 0.43089148 0.42416972]
 [0.59113663 0.51365584 0.30851266]
 [0.5958861  0.44930187 0.2568736 ]]",[0.5630169  0.5015672  0.50222147],0.3146223,0.2999675
311,[0.38261867 0.50002724 0.5326179 ],0.30334157,[0.303507   0.48496127 0.56235504],[0.30814224 0.4327949  0.5673158 ],[0.39241704 0.4278708  0.56885743],"[[0.48278424 0.5087879  0.4587055 ]
 [0.49523765 0.4295943  0.48652524]
 [0.5878384  0.51533663 0.3191962 ]
 [0.59519583 0.43809164 0.27976683]]",[0.56208783 0.5035604  0.51191443],0.31714544,0.3023451
312,[0.38454437 0.5019803  0.56649184],0.30365384,[0.30342352 0.48673406 0.49344942],[0.30813715 0.43431303 0.4982022 ],[0.392865   0.42929238 0.5724983 ],"[[0.48440093 0.50699604 0.4116292 ]
 [0.4954297  0.4293951  0.5393301 ]
 [0.58927983 0.5184171  0.35061008]
 [0.5914383  0.43949953 0.21228874]]",[0.5632062  0.50351375 0.5270455 ],0.31659344,0.30221286
313,[0.3842921 0.5013648 0.5408263],0.30242375,[0.30308363 0.48758334 0.4247995 ],[0.3097054  0.4349511  0.43296534],[0.39007288 0.43104687 0.51812375],"[[0.4868992  0.5061365  0.41350833]
 [0.49006864 0.43052822 0.53462183]
 [0.5933343  0.51526743 0.33681917]
 [0.59711885 0.45032665 0.22026925]]",[0.5605629  0.50236034 0.47094724],0.31462792,0.29994643
314,[0.3841599  0.50279427 0.6295529 ],0.30483457,[0.30468914 0.48778403 0.47557983],[0.3093957  0.4359943  0.30636916],[0.38977027 0.43208206 0.50504375],"[[0.48169932 0.50735366 0.4346141 ]
 [0.49163643 0.43179554 0.491469  ]
 [0.58489263 0.5163392  0.26653618]
 [0.5926737  0.45067742 0.2042535 ]]",[0.55991113 0.5031867  0.543749  ],0.31651148,0.30285054
315,[0.3842865 0.5039282 0.6470474],0.30561695,[0.3063229  0.48748457 0.45446083],[0.31113163 0.43710703 0.3966226 ],[0.39035097 0.43245408 0.5704925 ],"[[0.47987524 0.5087892  0.47677112]
 [0.49066547 0.43106547 0.5552602 ]
 [0.5814138  0.5169418  0.30919054]
 [0.58764505 0.44207397 0.21232587]]",[0.55274546 0.5001763  0.5566938 ],0.31759012,0.30424795
316,[0.38779727 0.5055851  0.66078615],0.30310538,[0.3045074  0.48978317 0.566701  ],[0.30971986 0.43951878 0.42717144],[0.3931124  0.43281975 0.58160216],"[[0.48377126 0.50906986 0.39230296]
 [0.49170128 0.43355778 0.5689284 ]
 [0.586411   0.5147327  0.28406128]
 [0.5912172  0.4503066  0.21529594]]",[0.5614549 0.5057038 0.524817 ],0.31667832,0.301367
317,[0.38779247 0.5077272  0.71040374],0.30498323,[0.30468285 0.49090636 0.56906414],[0.31083405 0.44130346 0.50993896],[0.39287984 0.43356642 0.5721805 ],"[[0.48197165 0.5098996  0.37425816]
 [0.49022964 0.43294147 0.6015384 ]
 [0.58314437 0.5144387  0.2598924 ]
 [0.59271526 0.45074585 0.19680524]]",[0.5597489 0.5075953 0.5109754],0.31800646,0.30275622
318,[0.38855597 0.5110167  0.6960131 ],0.30382836,[0.305879   0.49312946 0.56225705],[0.3118741  0.44303524 0.5536958 ],[0.39466652 0.43635046 0.509983  ],"[[0.48108783 0.51467717 0.43858966]
 [0.4920933  0.4341974  0.6037271 ]
 [0.58168334 0.52014077 0.3237761 ]
 [0.59459066 0.45170686 0.21674672]]",[0.5631904 0.5129209 0.6113134],0.31683457,0.3013386
319,[0.3899644 0.5123778 0.6637356],0.30146027,[0.30321693 0.4949157  0.648915  ],[0.31035012 0.44410077 0.669232  ],[0.39370748 0.43730104 0.4484786 ],"[[0.4841138  0.5143747  0.44278702]
 [0.4937111  0.43609926 0.6081995 ]
 [0.5829145  0.5229998  0.34131396]
 [0.5933446  0.4523948  0.24626713]]",[0.56109184 0.5141268  0.5628207 ],0.3120839,0.2987736
320,[0.38870814 0.51308614 0.64739096],0.3056037,[0.30717263 0.49527326 0.5552499 ],[0.3121814  0.44613138 0.49652866],[0.3931443  0.43828467 0.4564078 ],"[[0.48068932 0.5166134  0.41682142]
 [0.48914242 0.43475425 0.58228004]
 [0.57700485 0.52427757 0.3393937 ]
 [0.58322805 0.45330697 0.17040238]]",[0.5589571 0.5136875 0.522302 ],0.3186302,0.30318433
321,[0.388752   0.5154811  0.60389805],0.30552182,[0.30747843 0.4970687  0.5744554 ],[0.31351635 0.4491886  0.4920281 ],[0.39006296 0.4388115  0.43048438],"[[0.4813074  0.51568556 0.39749387]
 [0.48341173 0.43545777 0.6691705 ]
 [0.58306813 0.5202413  0.29050758]
 [0.5835956  0.45441988 0.168417  ]]",[0.55931365 0.50940156 0.62807035],0.31699768,0.3027287
322,[0.38568282 0.5168727  0.5831928 ],0.30165923,[0.30318213 0.50008225 0.532621  ],[0.30983138 0.45039597 0.52091134],[0.38903666 0.4414961  0.46258605],"[[0.4792648  0.5174777  0.43268096]
 [0.4831116  0.43903407 0.5210135 ]
 [0.57025516 0.5218314  0.23711865]
 [0.58164036 0.4550509  0.17552072]]",[0.556917  0.5135844 0.6395956],0.3134135,0.29936036
323,[0.38750067 0.51715666 0.5745441 ],0.30645192,[0.30675012 0.5005444  0.50404346],[0.31359193 0.45102233 0.37020424],[0.39060363 0.44251814 0.51993597],"[[0.47927254 0.5168381  0.35193354]
 [0.4858014  0.43995124 0.51985955]
 [0.57248    0.5204574  0.25130135]
 [0.5838896  0.45525134 0.20990802]]",[0.558802   0.51355225 0.62520486],0.31792966,0.30368188
324,[0.38338315 0.5161128  0.5081575 ],0.30384848,[0.30501777 0.50310296 0.47006673],[0.31151655 0.45361066 0.4258454 ],[0.38878787 0.444492   0.5051825 ],"[[0.4789397  0.52086467 0.42539194]
 [0.484351   0.43997297 0.40277052]
 [0.5792335  0.5267771  0.33008137]
 [0.5842393  0.45622224 0.19426398]]",[0.55980754 0.514187   0.61534154],0.31563854,0.30157042
325,[0.38231662 0.5160849  0.52964365],0.305175,[0.30702168 0.5021519  0.42314443],[0.31263644 0.45458114 0.46636793],[0.3855047  0.44531593 0.43435138],"[[0.47643232 0.51989025 0.4417346 ]
 [0.48047584 0.43973184 0.5875461 ]
 [0.56241673 0.5198958  0.2479144 ]
 [0.5775466  0.45638132 0.18971483]]",[0.55183274 0.51274145 0.64125764],0.31721646,0.3038178
326,[0.38446698 0.51795876 0.5370436 ],0.30424726,[0.306778   0.5030975  0.46532264],[0.312562   0.45565987 0.50285983],[0.38731533 0.44591066 0.4816423 ],"[[0.4765874  0.5206133  0.34363982]
 [0.48102653 0.44038624 0.35516596]
 [0.56782275 0.5190509  0.23440883]
 [0.5811633  0.4554359  0.1910848 ]]",[0.5525965  0.51311827 0.6454966 ],0.31747568,0.302303
327,[0.38438067 0.5184453  0.57239056],0.30395982,[0.30494726 0.50418776 0.5364133 ],[0.3109157 0.4570724 0.5206926],[0.38601005 0.44698435 0.4561934 ],"[[0.47917414 0.5214999  0.46907654]
 [0.48067465 0.43923488 0.400384  ]
 [0.5705551  0.5215125  0.2570377 ]
 [0.5788047  0.4549928  0.23485197]]",[0.5605644  0.51616615 0.5140695 ],0.31646395,0.3022015
